timestamp,content,source,sentiment
"May 28, 2021 @ 22:03:59.945","#مسعود_رجوی  : آخوند از سر خاک انتخابات برخاست!",twitter,neg
"May 28, 2021 @ 22:03:58.445","خدمت اون دسته از دوستانی که عقده ای هستن و با ماشینشون عکس میگیرن😉😉😁😁",twitter,neu
"May 28, 2021 @ 22:03:47.757","از صدا بیزارم و نمیتونم تحمل کنم",twitter,neg
"May 28, 2021 @ 22:03:44.541","باور کنید از این بدتر است و داد از غیرت و افغانیت هم میزنیم و واقعا خواهران ما از این رنج میبرند و حتا اشخاص احساس آرامش نمیکنند.",twitter,neg
"May 28, 2021 @ 22:03:43.971","دستم به جایی نمی‌رسه 🙂",twitter,neu
"May 28, 2021 @ 22:03:43.144","چهاردهمی علوی(وزیر اطلاعات معروف به وزیر نقاش) هستش که داره نقاشی رو میکشه",twitter,neu
"May 28, 2021 @ 22:03:41.587","در  ماه  رمضان  ،خوانده ام  ،و نهج البلاغه  را  هم ،سه بار  خو انده ام  ،عربی  ان  را  فقط  در  بعضی  خطبه  ها  خواندم  و باقی  را  فقط  تر جمه  خواندم  
این  را  گفتم  که  فکر  نکنید  من  چون  عربی  را  دوست  نداشتم،قران  را  هم  نخوانده  ام ،دلیلش  این  بود  که  در همسایگی",twitter,neu
"May 28, 2021 @ 22:03:36.180","اره فقط باید ضرر دیده باشی یا ابروت رفته باشه که اونم فکر نکنم با این وضع مملکت باهاش به جایی برسی",twitter,neg
"May 28, 2021 @ 22:03:34.759","تقوای سیاسی یعنی حتی نسبت به گریه آقای جهانگیری با حسن ظن نگاه کردن",twitter,neu
"May 28, 2021 @ 22:03:34.610","هو نوز، شاید یهو یه پول زیادی رسید بهت",twitter,pos
"May 28, 2021 @ 22:03:32.332","هرموقع میشنوم که میگن کاش الانم مثل دوران کودکی همه‌چی ساده و آسون میگذشت، میرم تو این فکر که من حتی کودکیمم آسون نگذشت",twitter,neg
"May 28, 2021 @ 22:03:32.111","+جونگ کوکا فردا با ووگا اسکواد میریم بیرو-
-بوگوم هم میاد؟
+گفتم هیونگای هوارانگ نه بو-
-میاد یا نه؟
+اصلا میاد که چییییی
مین پایل لیتر‌:
~چرا بوگوم رو انفالو کردی جونگ کوک؟
-نامجون هیونگ توضیح میدم..",twitter,neu
"May 28, 2021 @ 22:03:31.745","رو نوشت به حامد",twitter,neu
"May 28, 2021 @ 22:03:31.257","چون که از صبح دراز به دراز افتادم رو تخت:))))",twitter,neu
"May 28, 2021 @ 22:03:26.873","داداش ما ندیدیم🤣😂 حالا یکی دوتا یه چیزی، اینکه همشونو دیدی جای سواله",twitter,neu
"May 28, 2021 @ 22:03:26.099","نه آزمایش اصلا انجام نگرفته متاسفانه قبلش گفتند 
البته بنده برای اینکه سهمی تو این حرکت ملی داشته باشم پیگیر هستم ولی بازه هم تشخیص با متخصصین و زحمات کشان حوزه سلامت و شما دوستان مرد میدان سپاسگزارم",twitter,pos
"May 28, 2021 @ 22:03:24.456","شاید الان نفهمید ولی هر چی ارتباط بیشتر میشه ، آپ هایی مثل اینستا ، تلگرام و...
شدیدا نیاز به آپ هایی حس میشه که بین انبوه بیانات گوهر بار و هنرمندی های غیر فاخر بهترین ها را انتخاب کنند.‌
اطلاعات در حال افزایشه اما کسی نیست مرتبشون کنه!
پ.ن:نفهمیدی هم مهم نیست",twitter,neu
"May 28, 2021 @ 22:03:24.017","حقیقتا نیاز دارم به یه بغل واقعی
محکم تر بغل کردنت و عر زدن",twitter,pos
"May 28, 2021 @ 22:03:23.700","ببین سریالیه که جذبت میکنه، تا فصل پنجش هم بینظیر نیست ولی بازم جذابه.
از پنج به بعد که حق پخشش رو نتفلیکس خرید، فوق العاده شد",twitter,pos
"May 28, 2021 @ 22:03:23.336","جئونه به ولله که کار خود موزیشه😂",twitter,neu
"May 28, 2021 @ 22:03:23.307","پارک بوگوم میگی؟ بازیگره تو یه تبلیغات کوکاکولا با پسرام بوده دوست تهیونگم هس",twitter,neu
"May 28, 2021 @ 22:03:19.071","بین خودمونم بمونه من یه دوره اهنگای این خواننده رو زیاد گوش میدادم بخاطر همین تکستش یادم بود🚶‍♂️😂",twitter,neu
"May 28, 2021 @ 22:03:16.776","من یجوری بیرون میرم از بیرون زده شم",twitter,neu
"May 28, 2021 @ 22:03:15.508","وقتی مثل یک بزدل از رقیبت ترسیدی و دستور رسیده هر چرندی رو بگی...
#اصلاحات_سم_کشور 
#دولت_سوم_روحانی",twitter,neg
"May 28, 2021 @ 22:03:13.964","این خوبه ‌من میپسندم :))",twitter,pos
"May 28, 2021 @ 22:03:09.479","اگه تو کار بود که خوب بود تو جای دیگس 😂",twitter,neu
"May 28, 2021 @ 22:03:08.306","داداش من رو طرحت اگه اجازه بدی کار میکنم با جنسای نرمتر و منعطف تر ساخته شه",twitter,pos
"May 28, 2021 @ 22:03:05.993","باشد گلم مرسی الان تو گوگل میگردم",twitter,pos
"May 28, 2021 @ 22:03:02.699","آقای دلیری ب مردم نخند یکم با شخصیت باش😂",twitter,neg
"May 28, 2021 @ 22:03:01.608","از این به بعد کامنت سیاسی گذاشتی میگم حسش نیست ☺",twitter,neu
"May 28, 2021 @ 22:03:01.280","به تو هم گل میده عشقم خیلی مهربونه 🥺❤️",twitter,pos
"May 28, 2021 @ 22:03:01.159","اینو هم مدیون حاجی هستیم💔",twitter,neu
"May 28, 2021 @ 22:03:00.786","خدا بزرگه حسين آقا، نگران نباش.دمت گرم كه يه تنه داستان رو به دوش ميكشى",twitter,pos
"May 28, 2021 @ 22:02:57.054","بای بای ما رفتیم 
بای با ما رفتیمممم🚶🏼‍♀️🚶🏼‍♀️🚶🏼‍♀️",twitter,neu
"May 28, 2021 @ 22:02:48.567","خیلی حق بود
کصشرام حتی ریتوییت میشه اما نوشته هام فیو هم نمیخوره",twitter,neg
"May 28, 2021 @ 22:02:38.380","نازنین بانو هم بله",twitter,pos
"May 28, 2021 @ 22:02:29.950","وقتی دوست پسرتو‌ همه جا بلاک کردی و از طریق ایمیل باهات تماس نگرفت... قلبت میشکنه؟. Mine does",twitter,neg
"May 28, 2021 @ 22:02:27.334","نصراله و فتح اله به تخممه
کورد خائن وطن فروش رو باید سلاخی کنن که مرزبانای بی گنا رو ترور میکنن",twitter,neg
"May 28, 2021 @ 22:02:25.911","او سپاس از پاسخگویی تون",twitter,pos
"May 28, 2021 @ 22:02:23.666","هرچند مضحک است و پر از خنده‌های تلخ
بر ما هر آنچه لایقمان هست می‌رود",twitter,neg
"May 28, 2021 @ 22:02:16.533","از امتحانم موفق بیرون اومدی
تبریک",twitter,pos
"May 28, 2021 @ 22:02:12.847","میترسم بخورَنَم  :') بگن چرا میذاری و فلان
البته تو این ۲.۳ بار که اینجا گذشتم بازخورد خوبی داشت",twitter,neu
"May 28, 2021 @ 22:02:10.362","ای بابا همتونم که استارتو تو ناشناس زدین.",twitter,neu
"May 28, 2021 @ 22:02:09.060","دنبال فضولش میگشتم که اینجا زیاد پیدا کردم. خداروشکر که عقل و فهم و درکسون هم بیش از آواتار نمیرسه",twitter,neg
"May 28, 2021 @ 22:02:08.599","اواتارتو عوض گردی از صب تو تایملاین ندیدمت
اواتارت بااانو",twitter,pos
"May 28, 2021 @ 22:02:08.371","دیوانه ها از عقل وشعور نصیبی نبردن",twitter,neg
"May 28, 2021 @ 22:02:06.951","این کارا چیه 😂😂😂",twitter,neu
"May 28, 2021 @ 22:02:00.409","خود آغا تصفیه و شام آخر اصلاح طلبان را از نظام برگزار کرد! 

ریزش اصلاح طلبان از ولایت فقیه مبارک :)

#رای_بی_رای 
#ایران",twitter,neg
"May 28, 2021 @ 22:01:55.898","من دیگه خجالت کشیدم بپرسم شکایت چرا گفتم حالا مهتاب میگه اینم که هیچی نمیدونه😂😂😂",twitter,neu
"May 28, 2021 @ 22:01:51.527","تو چرا منظور منو ید میفهمی؟ من گفتم ادعایی داری؟ یه توییت فان زدی منم یه منشن گذاشتم، همین، ببخشید اگه بد برداشت کردی😊💐",twitter,neu
"May 28, 2021 @ 22:01:47.356","پس کن مگه خودت همه کاره مملکت نیستی ریس جمهور تداکارت چی هر چی بهش بگی عمل میکنه هر بلایی سر مردم ایران بیاد مقعصر تویی ریس جمهور میاری تا بجای اینکه به تو فوش بدن به ریس جمهور میدن",twitter,neg
"May 28, 2021 @ 22:01:44.331","این خیلی معروف بود 😂",twitter,pos
"May 28, 2021 @ 22:01:43.327","یه خانم کاراموز وکالت لایو گذاشته، خیلی از این اقایون وکیل یه جوری دارن تو لایوش لوس بازی در میارن که من شوک شدم...😐",twitter,neg
"May 28, 2021 @ 22:01:42.502","همین از دستم برمیومد😀",twitter,neu
"May 28, 2021 @ 22:01:41.687","اره دیگه فدات شم این خام کاره😂
بعدش قاب پلاستیکی میخوره
باید کاندمی چیزیم بعد بزنی سرش چون طبیعتا قابل شست و شو نیست چندان",twitter,neu
"May 28, 2021 @ 22:01:38.643","دم انتخابات زیاد به گا میرن فیکا دیگه تا واتساپ تصویری صحبت نکنم از نظر من همه فیکن😂😂😂😂😂",twitter,neg
"May 28, 2021 @ 22:01:38.605","وای یه لحظه فکر کردم سال بالاییه",twitter,neu
"May 28, 2021 @ 22:01:37.586","🔴اگه فساد کردیم و رد صلاحیتمون کردن، میگیم انتخابات مهندسی شده!

اگه #تایید_صلاحیت شدیم و رای نیاوردیم میگیم تقلب شده..!
اگه رای آوردیم و به مدیریت کشور گند زدیم،میگیم تقصیر نظام و رهبریه!
اگه نظام گندهای ما رو گردن گرفت، میگیم استعفا اما می‌مانیم
عمر و عاص هم این قدر وقیح نبود!",twitter,neg
"May 28, 2021 @ 22:01:37.562","منو با قیمه ها قاطی نکنید",twitter,neg
"May 28, 2021 @ 22:01:33.227","دونفر دارن همو میبوسن خال هم دارن😐😑😂",twitter,neu
"May 28, 2021 @ 22:01:31.927","فانه .وگرنه که همه زیبایی خاص خودشون را دارن",twitter,pos
"May 28, 2021 @ 22:01:28.676","دو تا how it's started از این دوتا نره خر مهربون بذارم و ادامه چالش هم چون نمی‌تونم عکس بذارم کنسله.
(:",twitter,neg
"May 28, 2021 @ 22:01:24.689","کسی نیست ۲ مچ وارزون چیل بازی کنیم؟
به خدا اونقدرم بد نیستم که یه لول۱ میندازه باهام😭
حداقل ۱۵۰۰ لول هستم من
پ.ن: تیم باید ۳ نفره باشه، همیشه ۱ نفر حداقل لفت میده :/",twitter,neg
"May 28, 2021 @ 22:01:21.342","چرا سمت ما رو خشکی گرفته؟ =))",twitter,neu
"May 28, 2021 @ 22:01:20.468","نمیدونم تاحالا دوست یا همکار آبادانی داشتید؟
خداوکیلی آدمای خیلی باحالیند
یه همکار آبادانی داشتم،که با اینکه سالهاست بازنشست شده ،تنها ارتباطی که با هم داریم اینه که تو واتس‌آپ برام جوک و کلیپ طنز می‌فرسته،منم متقابلا براش جوک میفرستم،همین،سلام‌علیک هم نمی‌کنیم😁",twitter,pos
"May 28, 2021 @ 22:01:20.157","فدای سرت مرد
این چیزا منو قوی تر میکنه
شاید اون لحظه ناراحت شم
ولی باید یاد بگیرم رها کنمش:)",twitter,pos
"May 28, 2021 @ 22:01:16.922","خو اون فالو کرده تو نباید بکنی😂😂",twitter,neu
"May 28, 2021 @ 22:01:14.331","هنوز به ما بک ندادید 🙂",twitter,neu
"May 28, 2021 @ 22:01:08.349","یه کیس واگذاری داریم، 
اگه آدم حسابی هستید بیاید دایرکت.",twitter,neu
"May 28, 2021 @ 22:01:03.020","تو ایران حقوق شهروندی معنی و مفهوم نداره چه برسه به حیوانات....",twitter,neg
